width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,2460,1.112798139742469
0.07,0.09,0.3,2470,1.1104871175873001
0.07,0.09,0.3,2480,1.1082462403822486
0.07,0.09,0.3,2490,1.1060775749567555
0.07,0.09,0.3,2500,1.1039875790592903
0.07,0.09,0.3,2510,1.101976283884546
0.07,0.09,0.3,2520,1.1000407874484182
0.07,0.09,0.3,2530,1.0981910953478524
0.07,0.09,0.3,2540,1.096454737969318
0.07,0.09,0.3,2550,1.0948608080038023
0.07,0.09,0.3,2560,1.0934227132007752
0.07,0.09,0.3,2570,1.092139905233913
0.07,0.09,0.3,2580,1.0910118230362127
0.07,0.09,0.3,2590,1.0900421443467088
0.07,0.09,0.3,2600,1.0892285160576374
0.07,0.09,0.3,2610,1.0885551084538456
0.07,0.09,0.3,2620,1.0880002950904204
0.07,0.09,0.3,2630,1.0875490048382395
0.07,0.09,0.3,2640,1.0871934307071425
0.07,0.09,0.3,2650,1.0869242580918637
0.07,0.09,0.3,2660,1.0867283544670674
0.07,0.09,0.3,2670,1.0865974401608058
0.07,0.09,0.3,2680,1.0865339720720248
0.07,0.09,0.3,2690,1.086543606922817
0.07,0.09,0.3,2700,1.0866235014769872
0.07,0.09,0.3,2710,1.0867622976316054
0.07,0.09,0.3,2720,1.086950961525986
0.07,0.09,0.3,2730,1.0871884708541504
0.07,0.09,0.3,2740,1.087474816379824
0.07,0.09,0.3,2750,1.0878027525259282
0.07,0.09,0.3,2760,1.088161025973584
0.07,0.09,0.3,2770,1.0885442275257822
0.07,0.09,0.3,2780,1.0889546296436556
0.07,0.09,0.3,2790,1.0893936105290838
0.07,0.09,0.3,2800,1.0898556340159837
0.07,0.09,0.3,2810,1.0903333163183357
0.07,0.09,0.3,2820,1.090825139442965
0.07,0.09,0.3,2830,1.0913335825539316
0.07,0.09,0.3,2840,1.0918561534326139
0.07,0.09,0.3,2850,1.0923825800528815
0.07,0.09,0.3,2860,1.0929023284345099
0.07,0.09,0.3,2870,1.0934117278100073
0.07,0.09,0.3,2880,1.0939114472715217
0.07,0.09,0.3,2890,1.0943998902212075
0.07,0.09,0.3,2900,1.0948735358761408
0.07,0.09,0.3,2910,1.0953336368032476
0.07,0.09,0.3,2920,1.0957882562762686
0.07,0.09,0.3,2930,1.096245310301408
0.07,0.09,0.3,2940,1.0967056982713284
0.07,0.09,0.3,2950,1.097165441040044
0.07,0.09,0.3,2960,1.0976225341245416
0.07,0.09,0.3,2970,1.0980779306877548
0.07,0.09,0.3,2980,1.0985296802350057
0.07,0.09,0.3,2990,1.0989697948343777
0.07,0.09,0.3,3000,1.0993891915086489
0.07,0.09,0.3,3010,1.0997839750203802
0.07,0.09,0.3,3020,1.1001546138299563
0.07,0.09,0.3,3030,1.1005002164418407
0.07,0.09,0.3,3040,1.1008167653668888
0.07,0.09,0.3,3050,1.1011013384566521
0.07,0.09,0.3,3060,1.1013551009853642
0.07,0.09,0.3,3070,1.1015801525991258
0.07,0.09,0.3,3080,1.1017750490386273
0.07,0.09,0.3,3090,1.1019359262510577
0.07,0.09,0.3,3100,1.1020617239149315
0.07,0.09,0.3,3110,1.102156040945924
0.07,0.09,0.3,3120,1.102223407107335
0.07,0.09,0.3,3130,1.1022658964435907
0.07,0.09,0.3,3140,1.1022848904044842
0.07,0.09,0.3,3150,1.1022846664796728
0.07,0.09,0.3,3160,1.10227184879668
0.07,0.09,0.3,3170,1.1022512428589348
0.07,0.09,0.3,3180,1.102224036833887
0.07,0.09,0.3,3190,1.102190676493171
0.07,0.09,0.3,3200,1.1021537870972489
0.07,0.09,0.3,3210,1.1021167601898136
